"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2_2 - extra_val_metric_0","random_no2_2 - extra_val_metric_0__MIN","random_no2_2 - extra_val_metric_0__MAX","random_no2_2 - mean_absolute_percentage_error","random_no2_2 - mean_absolute_percentage_error__MIN","random_no2_2 - mean_absolute_percentage_error__MAX"
"1775","","","","34.27259826660156","34.27259826660156","34.27259826660156","","","","27.97869873046875","27.97869873046875","27.97869873046875","","","","20.487545013427734","20.487545013427734","20.487545013427734"
"1778","23.842041015625","23.842041015625","23.842041015625","","","","25.07271957397461","25.07271957397461","25.07271957397461","","","","34.87232971191406","34.87232971191406","34.87232971191406","","",""
"1780","","","","34.35067367553711","34.35067367553711","34.35067367553711","","","","28.459869384765625","28.459869384765625","28.459869384765625","","","","20.671733856201172","20.671733856201172","20.671733856201172"
"1783","24.042741775512695","24.042741775512695","24.042741775512695","","","","25.1998291015625","25.1998291015625","25.1998291015625","","","","34.351280212402344","34.351280212402344","34.351280212402344","","",""
"1785","","","","34.92423629760742","34.92423629760742","34.92423629760742","","","","27.86777114868164","27.86777114868164","27.86777114868164","","","","20.721431732177734","20.721431732177734","20.721431732177734"
"1788","24.237688064575195","24.237688064575195","24.237688064575195","","","","25.723331451416016","25.723331451416016","25.723331451416016","","","","34.9339485168457","34.9339485168457","34.9339485168457","","",""
"1790","","","","35.06599044799805","35.06599044799805","35.06599044799805","","","","28.068424224853516","28.068424224853516","28.068424224853516","","","","20.61760711669922","20.61760711669922","20.61760711669922"
"1793","24.339372634887695","24.339372634887695","24.339372634887695","","","","25.892940521240234","25.892940521240234","25.892940521240234","","","","33.8345947265625","33.8345947265625","33.8345947265625","","",""
"1795","","","","34.553688049316406","34.553688049316406","34.553688049316406","","","","27.9326229095459","27.9326229095459","27.9326229095459","","","","20.44426918029785","20.44426918029785","20.44426918029785"
"1798","24.35257339477539","24.35257339477539","24.35257339477539","","","","26.009307861328125","26.009307861328125","26.009307861328125","","","","35.800235748291016","35.800235748291016","35.800235748291016","","",""
"1800","","","","34.3616828918457","34.3616828918457","34.3616828918457","","","","27.89350700378418","27.89350700378418","27.89350700378418","","","","20.708831787109375","20.708831787109375","20.708831787109375"
"1803","24.346027374267578","24.346027374267578","24.346027374267578","","","","25.707233428955078","25.707233428955078","25.707233428955078","","","","35.475196838378906","35.475196838378906","35.475196838378906","","",""
"1805","","","","34.794036865234375","34.794036865234375","34.794036865234375","","","","27.657651901245117","27.657651901245117","27.657651901245117","","","","20.57701873779297","20.57701873779297","20.57701873779297"
"1808","23.921260833740234","23.921260833740234","23.921260833740234","","","","25.588733673095703","25.588733673095703","25.588733673095703","","","","36.833106994628906","36.833106994628906","36.833106994628906","","",""
"1810","","","","34.63779830932617","34.63779830932617","34.63779830932617","","","","27.965892791748047","27.965892791748047","27.965892791748047","","","","20.608551025390625","20.608551025390625","20.608551025390625"
"1813","23.9088134765625","23.9088134765625","23.9088134765625","","","","24.887086868286133","24.887086868286133","24.887086868286133","","","","36.04877853393555","36.04877853393555","36.04877853393555","","",""
"1815","","","","34.580013275146484","34.580013275146484","34.580013275146484","","","","28.153779983520508","28.153779983520508","28.153779983520508","","","","20.564002990722656","20.564002990722656","20.564002990722656"
"1818","24.445648193359375","24.445648193359375","24.445648193359375","","","","26.02747344970703","26.02747344970703","26.02747344970703","","","","35.380680084228516","35.380680084228516","35.380680084228516","","",""
"1820","","","","34.2228889465332","34.2228889465332","34.2228889465332","","","","28.11915397644043","28.11915397644043","28.11915397644043","","","","20.674354553222656","20.674354553222656","20.674354553222656"
"1823","24.374940872192383","24.374940872192383","24.374940872192383","","","","25.503009796142578","25.503009796142578","25.503009796142578","","","","35.87992858886719","35.87992858886719","35.87992858886719","","",""
"1825","","","","34.57748794555664","34.57748794555664","34.57748794555664","","","","27.988054275512695","27.988054275512695","27.988054275512695","","","","20.572967529296875","20.572967529296875","20.572967529296875"
"1828","23.854610443115234","23.854610443115234","23.854610443115234","","","","26.08800506591797","26.08800506591797","26.08800506591797","","","","36.488365173339844","36.488365173339844","36.488365173339844","","",""
"1830","","","","34.944522857666016","34.944522857666016","34.944522857666016","","","","28.354671478271484","28.354671478271484","28.354671478271484","","","","20.780414581298828","20.780414581298828","20.780414581298828"
"1833","24.578500747680664","24.578500747680664","24.578500747680664","","","","24.8952693939209","24.8952693939209","24.8952693939209","","","","36.526153564453125","36.526153564453125","36.526153564453125","","",""
"1835","","","","35.037349700927734","35.037349700927734","35.037349700927734","","","","28.283357620239258","28.283357620239258","28.283357620239258","","","","20.651397705078125","20.651397705078125","20.651397705078125"
"1838","23.988595962524414","23.988595962524414","23.988595962524414","","","","26.635557174682617","26.635557174682617","26.635557174682617","","","","34.157310485839844","34.157310485839844","34.157310485839844","","",""
"1840","","","","34.92580032348633","34.92580032348633","34.92580032348633","","","","28.1389102935791","28.1389102935791","28.1389102935791","","","","20.486806869506836","20.486806869506836","20.486806869506836"
"1843","23.874635696411133","23.874635696411133","23.874635696411133","","","","25.99363136291504","25.99363136291504","25.99363136291504","","","","32.149105072021484","32.149105072021484","32.149105072021484","","",""
"1845","","","","35.1812744140625","35.1812744140625","35.1812744140625","","","","27.82318687438965","27.82318687438965","27.82318687438965","","","","20.51924705505371","20.51924705505371","20.51924705505371"
"1848","24.027475357055664","24.027475357055664","24.027475357055664","","","","26.080238342285156","26.080238342285156","26.080238342285156","","","","32.75575256347656","32.75575256347656","32.75575256347656","","",""
"1850","","","","35.14375686645508","35.14375686645508","35.14375686645508","","","","27.940773010253906","27.940773010253906","27.940773010253906","","","","20.586942672729492","20.586942672729492","20.586942672729492"
"1853","24.40955352783203","24.40955352783203","24.40955352783203","","","","25.868247985839844","25.868247985839844","25.868247985839844","","","","34.84098434448242","34.84098434448242","34.84098434448242","","",""
"1855","","","","34.62688446044922","34.62688446044922","34.62688446044922","","","","28.469863891601562","28.469863891601562","28.469863891601562","","","","20.648698806762695","20.648698806762695","20.648698806762695"
"1858","24.019277572631836","24.019277572631836","24.019277572631836","","","","25.470672607421875","25.470672607421875","25.470672607421875","","","","35.75210189819336","35.75210189819336","35.75210189819336","","",""
"1860","","","","34.78266143798828","34.78266143798828","34.78266143798828","","","","28.193862915039062","28.193862915039062","28.193862915039062","","","","20.526355743408203","20.526355743408203","20.526355743408203"
"1863","24.007017135620117","24.007017135620117","24.007017135620117","","","","26.50069236755371","26.50069236755371","26.50069236755371","","","","34.57001495361328","34.57001495361328","34.57001495361328","","",""
"1865","","","","34.754371643066406","34.754371643066406","34.754371643066406","","","","28.22616958618164","28.22616958618164","28.22616958618164","","","","20.63397979736328","20.63397979736328","20.63397979736328"
"1868","24.316967010498047","24.316967010498047","24.316967010498047","","","","25.379653930664062","25.379653930664062","25.379653930664062","","","","35.65590286254883","35.65590286254883","35.65590286254883","","",""
"1870","","","","34.87930679321289","34.87930679321289","34.87930679321289","","","","28.021581649780273","28.021581649780273","28.021581649780273","","","","20.40516471862793","20.40516471862793","20.40516471862793"
"1873","24.13660430908203","24.13660430908203","24.13660430908203","","","","25.12744140625","25.12744140625","25.12744140625","","","","35.77730178833008","35.77730178833008","35.77730178833008","","",""
"1875","","","","34.95517349243164","34.95517349243164","34.95517349243164","","","","28.211498260498047","28.211498260498047","28.211498260498047","","","","20.370317459106445","20.370317459106445","20.370317459106445"
"1878","24.361221313476562","24.361221313476562","24.361221313476562","","","","25.92475128173828","25.92475128173828","25.92475128173828","","","","33.34761047363281","33.34761047363281","33.34761047363281","","",""
"1880","","","","34.4156379699707","34.4156379699707","34.4156379699707","","","","27.864194869995117","27.864194869995117","27.864194869995117","","","","20.69242286682129","20.69242286682129","20.69242286682129"
"1883","24.23181915283203","24.23181915283203","24.23181915283203","","","","24.727664947509766","24.727664947509766","24.727664947509766","","","","35.3755989074707","35.3755989074707","35.3755989074707","","",""
"1885","","","","34.1188850402832","34.1188850402832","34.1188850402832","","","","27.854158401489258","27.854158401489258","27.854158401489258","","","","20.47140884399414","20.47140884399414","20.47140884399414"
"1888","24.163288116455078","24.163288116455078","24.163288116455078","","","","26.97538185119629","26.97538185119629","26.97538185119629","","","","35.718894958496094","35.718894958496094","35.718894958496094","","",""
"1890","","","","34.951080322265625","34.951080322265625","34.951080322265625","","","","27.96550750732422","27.96550750732422","27.96550750732422","","","","20.59949493408203","20.59949493408203","20.59949493408203"
"1893","24.253028869628906","24.253028869628906","24.253028869628906","","","","26.4963436126709","26.4963436126709","26.4963436126709","","","","36.28652572631836","36.28652572631836","36.28652572631836","","",""
"1895","","","","35.026363372802734","35.026363372802734","35.026363372802734","","","","27.468826293945312","27.468826293945312","27.468826293945312","","","","20.643484115600586","20.643484115600586","20.643484115600586"
