"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - val_mean_absolute_percentage_error","random_None - val_mean_absolute_percentage_error__MIN","random_None - val_mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - val_mean_absolute_percentage_error","random_seg - val_mean_absolute_percentage_error__MIN","random_seg - val_mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - val_mean_absolute_percentage_error","random_no2 - val_mean_absolute_percentage_error__MIN","random_no2 - val_mean_absolute_percentage_error__MAX"
"4123","24.54986000061035","24.54986000061035","24.54986000061035","","","","32.857521057128906","32.857521057128906","32.857521057128906","","","","35.59636688232422","35.59636688232422","35.59636688232422","","",""
"4125","","","","35.25766372680664","35.25766372680664","35.25766372680664","","","","31.158111572265625","31.158111572265625","31.158111572265625","","","","26.25841522216797","26.25841522216797","26.25841522216797"
"4128","24.24116325378418","24.24116325378418","24.24116325378418","","","","33.16211700439453","33.16211700439453","33.16211700439453","","","","35.87727737426758","35.87727737426758","35.87727737426758","","",""
"4130","","","","34.644996643066406","34.644996643066406","34.644996643066406","","","","31.236759185791016","31.236759185791016","31.236759185791016","","","","25.6018123626709","25.6018123626709","25.6018123626709"
"4133","24.603666305541992","24.603666305541992","24.603666305541992","","","","32.13134002685547","32.13134002685547","32.13134002685547","","","","35.23110580444336","35.23110580444336","35.23110580444336","","",""
"4135","","","","35.56271743774414","35.56271743774414","35.56271743774414","","","","30.798641204833984","30.798641204833984","30.798641204833984","","","","27.060426712036133","27.060426712036133","27.060426712036133"
"4138","24.005023956298828","24.005023956298828","24.005023956298828","","","","33.273921966552734","33.273921966552734","33.273921966552734","","","","38.58083724975586","38.58083724975586","38.58083724975586","","",""
"4140","","","","36.03982925415039","36.03982925415039","36.03982925415039","","","","30.935752868652344","30.935752868652344","30.935752868652344","","","","25.420757293701172","25.420757293701172","25.420757293701172"
"4143","23.75263786315918","23.75263786315918","23.75263786315918","","","","34.22975540161133","34.22975540161133","34.22975540161133","","","","35.42945098876953","35.42945098876953","35.42945098876953","","",""
"4145","","","","35.011497497558594","35.011497497558594","35.011497497558594","","","","31.48108673095703","31.48108673095703","31.48108673095703","","","","26.510215759277344","26.510215759277344","26.510215759277344"
"4148","24.045663833618164","24.045663833618164","24.045663833618164","","","","31.82316017150879","31.82316017150879","31.82316017150879","","","","36.326011657714844","36.326011657714844","36.326011657714844","","",""
"4150","","","","34.76000213623047","34.76000213623047","34.76000213623047","","","","31.139678955078125","31.139678955078125","31.139678955078125","","","","26.229042053222656","26.229042053222656","26.229042053222656"
"4153","24.184349060058594","24.184349060058594","24.184349060058594","","","","33.052730560302734","33.052730560302734","33.052730560302734","","","","37.34043884277344","37.34043884277344","37.34043884277344","","",""
"4155","","","","35.295265197753906","35.295265197753906","35.295265197753906","","","","30.80905532836914","30.80905532836914","30.80905532836914","","","","25.79876708984375","25.79876708984375","25.79876708984375"
"4158","23.97757911682129","23.97757911682129","23.97757911682129","","","","32.71435546875","32.71435546875","32.71435546875","","","","36.36705017089844","36.36705017089844","36.36705017089844","","",""
"4160","","","","34.60973358154297","34.60973358154297","34.60973358154297","","","","31.24886703491211","31.24886703491211","31.24886703491211","","","","25.547826766967773","25.547826766967773","25.547826766967773"
"4163","24.116470336914062","24.116470336914062","24.116470336914062","","","","33.6951789855957","33.6951789855957","33.6951789855957","","","","36.83283996582031","36.83283996582031","36.83283996582031","","",""
"4165","","","","36.002742767333984","36.002742767333984","36.002742767333984","","","","31.213497161865234","31.213497161865234","31.213497161865234","","","","25.974313735961914","25.974313735961914","25.974313735961914"
"4168","24.192718505859375","24.192718505859375","24.192718505859375","","","","32.31062316894531","32.31062316894531","32.31062316894531","","","","35.51461410522461","35.51461410522461","35.51461410522461","","",""
"4170","","","","34.69043731689453","34.69043731689453","34.69043731689453","","","","31.448341369628906","31.448341369628906","31.448341369628906","","","","25.449413299560547","25.449413299560547","25.449413299560547"
"4173","23.82256317138672","23.82256317138672","23.82256317138672","","","","31.735137939453125","31.735137939453125","31.735137939453125","","","","34.67022705078125","34.67022705078125","34.67022705078125","","",""
"4175","","","","34.85539245605469","34.85539245605469","34.85539245605469","","","","30.44260025024414","30.44260025024414","30.44260025024414","","","","25.970069885253906","25.970069885253906","25.970069885253906"
"4178","24.3095645904541","24.3095645904541","24.3095645904541","","","","33.210205078125","33.210205078125","33.210205078125","","","","35.64059829711914","35.64059829711914","35.64059829711914","","",""
"4180","","","","34.275421142578125","34.275421142578125","34.275421142578125","","","","31.11876106262207","31.11876106262207","31.11876106262207","","","","26.201839447021484","26.201839447021484","26.201839447021484"
"4183","24.333988189697266","24.333988189697266","24.333988189697266","","","","33.20082092285156","33.20082092285156","33.20082092285156","","","","35.74993896484375","35.74993896484375","35.74993896484375","","",""
"4185","","","","34.78901290893555","34.78901290893555","34.78901290893555","","","","30.82680320739746","30.82680320739746","30.82680320739746","","","","25.616912841796875","25.616912841796875","25.616912841796875"
"4188","23.901304244995117","23.901304244995117","23.901304244995117","","","","34.35881042480469","34.35881042480469","34.35881042480469","","","","35.79368591308594","35.79368591308594","35.79368591308594","","",""
"4190","","","","34.82756042480469","34.82756042480469","34.82756042480469","","","","31.314836502075195","31.314836502075195","31.314836502075195","","","","26.50878143310547","26.50878143310547","26.50878143310547"
"4193","23.912202835083008","23.912202835083008","23.912202835083008","","","","33.39814758300781","33.39814758300781","33.39814758300781","","","","37.13252258300781","37.13252258300781","37.13252258300781","","",""
"4195","","","","34.93019104003906","34.93019104003906","34.93019104003906","","","","30.77665901184082","30.77665901184082","30.77665901184082","","","","26.88787078857422","26.88787078857422","26.88787078857422"
"4198","23.991758346557617","23.991758346557617","23.991758346557617","","","","34.641571044921875","34.641571044921875","34.641571044921875","","","","36.46506881713867","36.46506881713867","36.46506881713867","","",""
"4200","","","","35.29774475097656","35.29774475097656","35.29774475097656","","","","31.324974060058594","31.324974060058594","31.324974060058594","","","","26.668643951416016","26.668643951416016","26.668643951416016"
"4203","24.211673736572266","24.211673736572266","24.211673736572266","","","","33.28357696533203","33.28357696533203","33.28357696533203","","","","36.99199295043945","36.99199295043945","36.99199295043945","","",""
"4205","","","","34.28535079956055","34.28535079956055","34.28535079956055","","","","31.349504470825195","31.349504470825195","31.349504470825195","","","","26.40093994140625","26.40093994140625","26.40093994140625"
"4208","24.31066131591797","24.31066131591797","24.31066131591797","","","","33.92143249511719","33.92143249511719","33.92143249511719","","","","36.46136474609375","36.46136474609375","36.46136474609375","","",""
"4210","","","","34.71546936035156","34.71546936035156","34.71546936035156","","","","31.211557388305664","31.211557388305664","31.211557388305664","","","","26.228496551513672","26.228496551513672","26.228496551513672"
"4213","24.00117301940918","24.00117301940918","24.00117301940918","","","","33.097389221191406","33.097389221191406","33.097389221191406","","","","36.27797317504883","36.27797317504883","36.27797317504883","","",""
"4215","","","","34.61564254760742","34.61564254760742","34.61564254760742","","","","30.92369270324707","30.92369270324707","30.92369270324707","","","","27.01360321044922","27.01360321044922","27.01360321044922"
"4218","24.082000732421875","24.082000732421875","24.082000732421875","","","","33.56558609008789","33.56558609008789","33.56558609008789","","","","36.38297653198242","36.38297653198242","36.38297653198242","","",""
"4220","","","","34.74237060546875","34.74237060546875","34.74237060546875","","","","31.734426498413086","31.734426498413086","31.734426498413086","","","","25.279787063598633","25.279787063598633","25.279787063598633"
"4223","24.091575622558594","24.091575622558594","24.091575622558594","","","","32.365169525146484","32.365169525146484","32.365169525146484","","","","35.67997741699219","35.67997741699219","35.67997741699219","","",""
"4225","","","","35.02106475830078","35.02106475830078","35.02106475830078","","","","31.537349700927734","31.537349700927734","31.537349700927734","","","","26.842933654785156","26.842933654785156","26.842933654785156"
"4228","23.759267807006836","23.759267807006836","23.759267807006836","","","","35.35002899169922","35.35002899169922","35.35002899169922","","","","36.35914993286133","36.35914993286133","36.35914993286133","","",""
"4230","","","","34.379005432128906","34.379005432128906","34.379005432128906","","","","31.34133529663086","31.34133529663086","31.34133529663086","","","","26.71908187866211","26.71908187866211","26.71908187866211"
"4233","24.14032554626465","24.14032554626465","24.14032554626465","","","","33.24317169189453","33.24317169189453","33.24317169189453","","","","37.04220962524414","37.04220962524414","37.04220962524414","","",""
"4235","","","","35.21556091308594","35.21556091308594","35.21556091308594","","","","31.109371185302734","31.109371185302734","31.109371185302734","","","","25.912620544433594","25.912620544433594","25.912620544433594"
"4238","23.967931747436523","23.967931747436523","23.967931747436523","","","","34.115028381347656","34.115028381347656","34.115028381347656","","","","35.64344787597656","35.64344787597656","35.64344787597656","","",""
"4240","","","","35.448486328125","35.448486328125","35.448486328125","","","","31.355506896972656","31.355506896972656","31.355506896972656","","","","26.075000762939453","26.075000762939453","26.075000762939453"
"4243","23.929048538208008","23.929048538208008","23.929048538208008","","","","34.101497650146484","34.101497650146484","34.101497650146484","","","","35.43988037109375","35.43988037109375","35.43988037109375","","",""
"4245","","","","35.46339797973633","35.46339797973633","35.46339797973633","","","","31.275991439819336","31.275991439819336","31.275991439819336","","","","26.264808654785156","26.264808654785156","26.264808654785156"
